movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20241106,6월 프레임워크 - 몽타주와 파운드 풋티지,,2024.0,,옴니버스,기타,한국,기타,한국,기타
20241084,빈티지 프린트,Vintage Print,2015.0,,단편,기타,오스트리아 ,기타,오스트리아 ,기타
19991080,외부공간,Outer Space,1999.0,,단편,기타,오스트리아 ,기타,오스트리아 ,기타
20241105,얼음/바다,Ice/Sea,2005.0,,단편,기타,프랑스,기타,프랑스,기타
20241104,당신의 것,Yours,1997.0,,단편,기타,미국,기타,미국,기타
20241103,슈미르군츠,Schmeerguntz,1966.0,,단편,기타,미국,기타,미국,기타
20241083,트레이드 타투,Trade Tattoo,1937.0,,단편,기타,영국,기타,영국,기타
20249416,청춘 18X2 너에게로 이어지는 길,18x2 Beyond Youthful Days,2024.0,20240522.0,장편,개봉,"대만,일본",멜로/로맨스,대만,멜로/로맨스
20240372,처음 본 대물에 젖어버린 유부녀,,2024.0,20240606.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240371,성욕이 너무 강한 글래머,,2024.0,20240606.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240125,나쁜 녀석들: 라이드 오어 다이,BAD BOYS: RIDE OR DIE,2024.0,20240606.0,장편,개봉,미국,"액션,코미디",미국,액션
20240782,육덕녀들 벗겨 극락 보내는 왕게임,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20240738,예비 새엄마와 이모가 해준 저질 목욕 무삭제판,,2023.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20241001,신도시 엄마들 IV,,2024.0,20240605.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240195,명탐정 코난 VS 괴도 키드,Detective Conan vs Kid the Phantom Thief,2024.0,20240605.0,장편,개봉,일본,애니메이션,일본,애니메이션
20227681,다섯 번째 방,Her 5th Room,2023.0,20240605.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20248615,금지된 장난 ,The Forbidden Play,2023.0,20240605.0,장편,개봉,일본,공포(호러),일본,공포(호러)
20240312,"뜨스하안, 집","warm, Warmy, HOME.",2024.0,,단편,기타,한국,"가족,드라마,기타,판타지",한국,가족
20241101,호랑님의 생일날,,2023.0,,장편,개봉예정,한국,기타,한국,기타
20240162,빼꼼: 미션 투 마스,Backkom Bear: Mars Mission,2023.0,20240601.0,장편,개봉,중국,애니메이션,중국,애니메이션
20233215,산복도로,SANBOK ROAD,2024.0,,장편,개봉준비,한국,"드라마,액션",한국,드라마
20249769,디스 이즈 어 필름,This Is a Film,2024.0,,장편,,한국,드라마,한국,드라마
20249044,땅거미,Twilight,2024.0,,단편,기타,한국,드라마,한국,드라마
20248438,머리카락 우주,Hair Universe,2023.0,,단편,기타,,애니메이션,,애니메이션
20240018,성적표,The Report Card,2023.0,,단편,기타,한국,드라마,한국,드라마
20248740,침대,The Bed,2024.0,,단편,기타,한국,"드라마,기타",한국,드라마
20241060,여상사의 유혹 : 저를 맛보세요!!,,2024.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20241065,몸으로 때우는 고액 과외비,,2024.0,,장편,기타,일본,성인물(에로),일본,성인물(에로)
20248674,미지의 소설,Miji’s Fiction,2024.0,,단편,기타,한국,"드라마,판타지,스릴러",한국,드라마
20241064,제24회 한국퀴어영화제 [주한호주대사관 특별전2] 투게더 인 시네마,,2024.0,,옴니버스,기타,호주,드라마,호주,드라마
20241058,성공보습반,After School,2023.0,,장편,기타,대만,드라마,대만,드라마
20241057,"제24회 한국퀴어영화제 [국내단편3]레디, 액션, 고!",,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20241056,제24회 한국퀴어영화제 [국내단편2] 마주침,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20241055,제24회 한국퀴어영화제 [국내단편1] 퀴어링 필름,,2024.0,,옴니버스,기타,한국,"드라마,다큐멘터리",한국,드라마
20241054,귀성길,Homecoming,2023.0,,단편,기타,한국,드라마,한국,드라마
20241053,제24회 한국퀴어영화제 [주한호주대사관 특별전1] 투게더 인 시네마,,2024.0,,옴니버스,기타,호주,드라마,호주,드라마
20241063,들여다보기,Endoscope,2024.0,,단편,기타,한국,"공포(호러),스릴러,드라마",한국,공포(호러)
20241062,제24회 한국퀴어영화제 [해외단편3] 퀴어에어,,2024.0,,옴니버스,기타,기타,"드라마,애니메이션",기타,드라마
20240725,퀴어 문화 축제 방해 잔혹사 – 네 이웃을 네 몸과 같이 사랑하라,Threaten Korea Queer Culture Festival - Love your neighbor as yourself,2023.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20241015,표류자,A DRIFTING MAN,2023.0,,장편,,"미국,한국,일본","공포(호러),드라마,멜로/로맨스",미국,공포(호러)
20241028,홧김에 새엄마와 싸버렸다,,2022.0,,장편,기타,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241013,새아들 물건 탐하는 새엄마-크고 곧게 세웠다,,2023.0,,장편,기타,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241029,굶주린 구멍-공유해준 형수,,2023.0,,장편,기타,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20240766,렛 미 아웃,LET ME OUT,2024.0,,단편,기타,한국,"드라마,스릴러",한국,드라마
20241010,정사 : 이모대신 제가 무삭제,,2024.0,,장편,기타,한국,멜로/로맨스,한국,멜로/로맨스
20241011,형수 : 시동생의 나쁜 짓,,2024.0,,장편,기타,한국,멜로/로맨스,한국,멜로/로맨스
20241012,형수 : 시동생의 나쁜 짓 무삭제,,2024.0,,장편,기타,한국,멜로/로맨스,한국,멜로/로맨스
20241009,동굴의 기적,,2022.0,,단편,기타,한국,"가족,드라마",한국,가족
20241027,비늘,Scales,2020.0,,단편,기타,"한국,영국",애니메이션,한국,애니메이션
20226455,"물, 한 모금",A Sip of Water,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241026,잠지꽃 놀이,,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241025,이온,Rewind Girl,2024.0,,단편,기타,한국,"드라마,범죄",한국,드라마
20241008,파쇄기,,2019.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241024,우리,This Is Us,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20224785,스테레오 타입,Stereotype ,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241023,좀비비,Zombibi,2020.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241022,떳다 그녀!! Another step,There She is!! Another Step,2020.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241007,부적합,Unfit,2021.0,,단편,기타,"한국,미국,일본",애니메이션,한국,애니메이션
20241006,다시 시작,Restart,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241005,먼지차별,,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241004,나무,Namoo,2021.0,,단편,기타,"한국,미국",애니메이션,한국,애니메이션
20241003,편지,,2020.0,,단편,기타,한국,애니메이션,한국,애니메이션
20241021,배짱,Guts,2021.0,,단편,기타,"한국,미국",애니메이션,한국,애니메이션
20225340,코끼리 ,Elephant,2021.0,,단편,기타,한국,애니메이션,한국,애니메이션
20240737,모아나 2,MOANA 2,2024.0,,장편,개봉준비,"미국,캐나다",애니메이션,미국,애니메이션
20249883,진달래꽃을 좋아합니다,Azalea,2024.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20240790,13회 광주독립영화제 - 메이드 인 광주 2,,2024.0,,옴니버스,기타,기타,"드라마,다큐멘터리",기타,드라마
19918207,아이다호,My Own Private Idaho,1991.0,,장편,기타,미국,드라마,미국,드라마
20240463,SISFF2024 도슨트 초이스 2,SISFF2024 Docents Choice 2,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240453,SISFF2024 도슨트 초이스 1,SISFF2024 Docents Choice 1,2024.0,,옴니버스,기타,한국,"드라마,다큐멘터리",한국,드라마
20240452,SISFF2024 기억 아카이빙,SISFF2024 Memory Archiving Project,2024.0,,옴니버스,기타,한국,다큐멘터리,한국,다큐멘터리
20240462,SISFF2024 단편경쟁 10,SISFF2024 Short Film Competition 10,2024.0,,옴니버스,기타,기타,"드라마,다큐멘터리",기타,드라마
20240451,SISFF2024 단편경쟁 9,SISFF2024 Short Film Competition 9,2024.0,,옴니버스,기타,기타,"드라마,다큐멘터리",기타,드라마
20240450,SISFF2024 단편경쟁 8,SISFF2024 Short Film Competition 8,2024.0,,옴니버스,기타,기타,"드라마,다큐멘터리",기타,드라마
20240461,SISFF2024 단편경쟁 7,SISFF2024 Short Film Competition 7,2024.0,,옴니버스,기타,기타,"드라마,다큐멘터리,애니메이션",기타,드라마
20240449,SISFF2024 단편경쟁 6,SISFF2024 Short Film Competition 6,2024.0,,옴니버스,기타,기타,드라마,기타,드라마
20240448,SISFF2024 단편경쟁 5,SISFF2024 Short Film Competition 6,2024.0,,옴니버스,기타,기타,드라마,기타,드라마
20240399,SISFF2024 단편경쟁 4,SISFF2024 Short Film Competition 4,2024.0,,옴니버스,기타,기타,"다큐멘터리,드라마",기타,다큐멘터리
20240447,SISFF2024 단편경쟁 3,SISFF2024 Short Film Competition 3,2024.0,,옴니버스,기타,기타,드라마,기타,드라마
20240446,SISFF2024 단편경쟁 2,SISFF2024 Short Film Competition 2,2024.0,,옴니버스,기타,기타,드라마,기타,드라마
20240445,SISFF2024 단편경쟁 1,SISFF2024 Short Film Competition 1,2024.0,,옴니버스,기타,기타,"드라마,다큐멘터리",기타,드라마
20240444,SISFF2024 명예의 전당: 배리어프리,SISFF2024 Hall of Fame: Barrier-free,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20182824,풍정라디오,Pungjeong Radio,2017.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240979,유장현 이야기,His-story. YOU,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240981,아침기도,Morning Prayer,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240960,나트랑의 밤도깨비,A Guard Unit Of Nah Trang,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240959,"1,000야드의 시선",Thousand-yard Stare,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240978,물방울을 기록하는 법,HOW TO RECORD DROP OF WATER,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240523,냉이,The Coldness,2023.0,,단편,기타,한국,드라마,한국,드라마
20240958,오늘은 목요일!,Thursday Special,2024.0,,단편,기타,인도,드라마,인도,드라마
20240575,사라져가는 것들-뻥튀기아줌마,Disappearing things - the puffy lady,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240957,친애하는 당신에게,"Mit Luftpost, By Air Mail, Par Avion",2023.0,,단편,기타,독일,다큐멘터리,독일,다큐멘터리
20240594,명상 2024,Meditation 2024,2024.0,,단편,기타,한국,기타,한국,기타
20240956,L U C Y : 개척자의 길,L U C Y-A pioneer destiny,2023.0,,단편,기타,이탈리아,다큐멘터리,이탈리아,다큐멘터리
20240593,불꽃,Flame,2024.0,,단편,기타,한국,드라마,한국,드라마
20240574,오블라디 오블라다,"Ob-La-Di, Ob-La-Da",2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240955,빛 속의 여름 그늘 속의 겨울,"Summer in the Light, Winter in the Shade",2023.0,,단편,기타,홍콩,드라마,홍콩,드라마
20240977,아이 엠 레인,I am Rain,2023.0,,단편,기타,독일,드라마,독일,드라마
20240976,당신과 함께,You Land,2023.0,,단편,기타,영국,드라마,영국,드라마
20240592,온사병,WARMTH STROKE,2023.0,,단편,기타,한국,드라마,한국,드라마
20240975,우리를 둘러싼 공기,Dead Air,2023.0,,단편,기타,스페인,애니메이션,스페인,애니메이션
20240573,"재미있게, 의미있게",enjoyably meaningfully,2024.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240974,너에게,For You,2023.0,,단편,기타,영국,드라마,영국,드라마
20228688,할머니의 오전,Grandmother's Morning,2023.0,,단편,기타,한국,드라마,한국,드라마
20240572,물건의 주인,The Owner of The Thing,2023.0,,단편,기타,한국,드라마,한국,드라마
20240954,길을 잃다,Lost on the Beach,2023.0,,단편,기타,미국,드라마,미국,드라마
20240973,잃어버린 흔적을 찾아서,Tracce Perdute,2023.0,,단편,기타,이탈리아,드라마,이탈리아,드라마
20232355,우리의 내일,Woori's Tomorrow,2023.0,,단편,기타,한국,가족,한국,가족
20240953,해가 지기 전에,Before the sun sets,2023.0,,단편,기타,스페인,드라마,스페인,드라마
20232373,다정 씨2.0,DAJEONG 2.0,2023.0,,단편,기타,한국,가족,한국,가족
20240952,아버지와 나,My Father Is Afraid of Water,2023.0,,단편,기타,인도,드라마,인도,드라마
20240590,추수,Harvest,2024.0,,단편,기타,한국,드라마,한국,드라마
20240591,엄마의 시간,Mom's Time,2023.0,,단편,기타,한국,드라마,한국,드라마
20240571,완숙씨의 외장하드,Her hard drive,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240951,존재의 고통,The Pain of Being,2023.0,,단편,기타,기타,드라마,기타,드라마
20240972,빛나는 춤,Senior Stars,2023.0,,단편,기타,스위스,다큐멘터리,스위스,다큐멘터리
20240570,내친구 장금이,My friend Jang Geum,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240950,브러쉬 화가,Brush Strokes,2024.0,,단편,기타,미국,다큐멘터리,미국,다큐멘터리
20240569,그냥 열심히 일만 하면 되는 줄 알았지,Boundary line,2024.0,,단편,기타,한국,드라마,한국,드라마
20240589,햇살과 미소로 가득한 행복,Happiness full of sunshine and smiles,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240588,모과향,The Scent of Quince,2023.0,,단편,기타,한국,드라마,한국,드라마
20240971,들어보지 못한,Things Unheard Of,2023.0,,단편,기타,터키,드라마,터키,드라마
20248277,고등어와 바다 그리고 순희,Under the Sea,2023.0,,단편,기타,한국,드라마,한국,드라마
20240970,아버지의 날,Father's day,2023.0,,단편,기타,페루,드라마,페루,드라마
20240949,버니가드,Bunny Guard,2023.0,,단편,기타,미국,드라마,미국,드라마
20240586,9순 어머니와 퍼즐 맞추기,Doing a jigsaw puzzle with my 93-year-old Mom,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240585,악처라도 괜찮아,"Even if it’s a bad wife, it’s okey",2023.0,,단편,기타,한국,드라마,한국,드라마
20240969,나이 먹는 건 파시즘보다 나빠,Old Age is Worse than Fascism,2023.0,,단편,기타,폴란드,다큐멘터리,폴란드,다큐멘터리
20240968,이상한 희수연,My 77th birthday ceremony heesuyeon,2022.0,,단편,기타,한국,드라마,한국,드라마
20224762,동창회,The Reunion,2022.0,,단편,기타,한국,드라마,한국,드라마
20240948,동대표,DONGDAEPYO,2022.0,,단편,기타,한국,드라마,한국,드라마
20240821,반짝다큐페스티발 2024 섹션10,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240800,반짝다큐페스티발 2024 섹션9,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240812,반짝다큐페스티발 2024 섹션8,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240811,반짝다큐페스티발 2024 섹션7,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240810,반짝다큐페스티발 2024 섹션6,,2024.0,,옴니버스,기타,한국,"드라마,기타",한국,드라마
20240799,반짝다큐페스티발 2024 섹션5,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240798,반짝다큐페스티발 2024 섹션4,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240809,반짝다큐페스티발 2024 섹션3,,2024.0,,옴니버스,기타,한국,"드라마,기타",한국,드라마
20240797,반짝다큐페스티발 2024 섹션2,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240808,반짝다큐페스티발 2024 섹션1,,2024.0,,옴니버스,기타,한국,드라마,한국,드라마
20240967,예언자,Fortune Teller,2022.0,,단편,기타,"한국,영국",드라마,한국,드라마
20240947,봄을 찾기,Spring Days,2023.0,,단편,기타,한국,드라마,한국,드라마
20240946,"굿바이 트라우마, 우리들의 장례식 - 너에게 이름을 줄게","Goodbye Trauma, Our Funeral – I name you",2023.0,,장편,기타,한국,드라마,한국,드라마
20240966,베이비블루,BABY blue,2023.0,,단편,기타,한국,드라마,한국,드라마
20240965,존엄을 외쳐요!,Cry out for dignity!,2023.0,,단편,기타,한국,드라마,한국,드라마
20240945,기억의 공간들,Spaces of Remembrance,2023.0,,장편,기타,한국,드라마,한국,드라마
20240964,할머니를 만나는 날,Way To See Her,2022.0,,단편,기타,한국,드라마,한국,드라마
20240944,개구리,Frog,2023.0,,단편,기타,한국,드라마,한국,드라마
20240414,비극을 찾아서,Fear,2023.0,,단편,기타,한국,기타,한국,기타
20234724,여섯 달,6 Months,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240963,일반인,Ordinary,2023.0,,단편,기타,한국,드라마,한국,드라마
20227907,덮어놓고 파당 보민,Where we go?,2021.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20240962,새로운 지층,The New Stratum,2023.0,,단편,기타,한국,드라마,한국,드라마
20240943,미동,struggling,2023.0,,단편,기타,한국,드라마,한국,드라마
20240961,그녀는 왜 사과를 따먹었을까,What made her take a bite out of the apple?,2023.0,,단편,기타,한국,드라마,한국,드라마
20240920,빛,Light,2023.0,,단편,기타,한국,드라마,한국,드라마
20240919,"1,000",,2022.0,,단편,기타,한국,기타,한국,기타
20240918,어디선가 울리는,Ringing from somewhere,2023.0,,단편,기타,한국,드라마,한국,드라마
20234589,착륙,Across the Border,2022.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20240258,같이 살기,Co-living,2023.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20234511,My First Funeral,My First Funeral,2023.0,,단편,기타,한국,기타,한국,기타
20240942,드링킹소년소녀합창단 - 우리가 사랑하는 방법,This Is How The ‘Drinking Boys and Girls Choir’ Loves,2023.0,,단편,기타,한국,드라마,한국,드라마
20240917,"소원,동전",A Wishing Coin,2021.0,,단편,기타,한국,드라마,한국,드라마
20230620,우리 안에 아이,Cage,2024.0,,단편,기타,한국,"드라마,스릴러,미스터리",한국,드라마
20240914,Twisted,Twisted,2024.0,,단편,기타,한국,애니메이션,한국,애니메이션
20248125,아무도 모른다,Nobody Knows,2023.0,,단편,기타,한국,"드라마,애니메이션,멜로/로맨스",한국,드라마
20240913,실습,Practice,2024.0,,단편,기타,한국,드라마,한국,드라마
20214763,내겐 너무 소중한 너,My lovely angel,2021.0,20210512.0,장편,개봉,한국,드라마,한국,드라마
20240912,트루 바리스타,True Barista,2023.0,,단편,기타,한국,"공포(호러),미스터리,코미디",한국,공포(호러)
20240842,뭐 그런 거지,So it goes,2024.0,,장편,개봉준비,한국,"SF,멜로/로맨스,범죄,기타",한국,SF
20190783,청춘불패 단편영화특별전 섹션6-소름주의,,2019.0,,옴니버스,기타,한국,기타,한국,기타
20190764,청춘불패 단편영화특별전 섹션5-허스토리,,2019.0,,옴니버스,기타,한국,기타,한국,기타
20190763,청춘불패 단편영화특별전 섹션4-여느가족,,2019.0,,옴니버스,기타,한국,기타,한국,기타
20190782,청춘불패 단편영화특별전 섹션3-유잼무죄,,2019.0,,옴니버스,기타,한국,기타,한국,기타
20190781,청춘불패 단편영화특별전 섹션2-애정전선,,2019.0,,옴니버스,기타,한국,기타,한국,기타
20190762,청춘불패 단편영화특별전 섹션1-성장일기,,2019.0,,옴니버스,기타,한국,기타,한국,기타
20240930,론,,2018.0,,단편,기타,한국,애니메이션,한국,애니메이션
20248767,캐리어,,2019.0,,단편,기타,한국,기타,한국,기타
20240911,찐 감자,,2018.0,,단편,기타,한국,드라마,한국,드라마
20240910,올해의 가족,,2018.0,,단편,기타,한국,"드라마,코미디",한국,드라마
20240909,소행성의 저주,,2017.0,,단편,기타,한국,"드라마,판타지",한국,드라마
20240908,봄버맨,,2019.0,,단편,기타,한국,드라마,한국,드라마
20240907,선주와 현석은 4년의 연애 끝에 헤어졌다. 그리고,,2018.0,,단편,기타,한국,멜로/로맨스,한국,멜로/로맨스
20240906,한여름 밤의 꿈,,2018.0,,단편,기타,한국,멜로/로맨스,한국,멜로/로맨스
20240929,내츄럴 새디스트,A Natural Saddest,2024.0,,단편,기타,한국,"드라마,판타지,멜로/로맨스",한국,드라마
20240928,연주,Duet,2024.0,,단편,기타,한국,"스릴러,코미디",한국,스릴러
20230721,이씨 가문의 형제들,The LEE Families,2023.0,,단편,기타,한국,"드라마,코미디",한국,드라마
20240844,갤로퍼,Galloper,2024.0,,단편,기타,한국,"드라마,액션",한국,드라마
20240927,미션 익스트림,Mission Extreme,2021.0,,장편,기타,기타,액션,기타,액션
20249259,빛과 몸,Body of Light,2024.0,,장편,기타,한국,"드라마,판타지,멜로/로맨스",한국,드라마
20248775,웰컴 투 칠리시티,,2019.0,,단편,기타,한국,기타,한국,기타
20240905,블랙아웃,,2016.0,,단편,기타,한국,드라마,한국,드라마
20247860,바커스: 슈퍼스타가 될 거야,The Barkers Team,2022.0,20240601.0,장편,개봉,러시아,애니메이션,러시아,애니메이션
20186202,신과함께-인과 연,Along with the Gods: The Last 49 Days,2017.0,20180801.0,장편,개봉,한국,"판타지,드라마",한국,판타지
20233261,청설 (가제),Hear Me : Our Summer,2024.0,,장편,후반작업,한국,"드라마,멜로/로맨스",한국,드라마
20240122,첫경험의 날 무삭제판,,2021.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20154426,백년가족,The Family of One Hundred Years,2021.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20200302,십개월의 미래 ,TEN Months,2020.0,20211014.0,장편,개봉,한국,드라마,한국,드라마
20236835,2번 출구에 승강기를 설치해야 하는 이유,Please In My Front Yard,2021.0,,단편,기타,한국,드라마,한국,드라마
20240901,보통의 종말,,2024.0,,단편,기타,한국,드라마,한국,드라마
20240205,내 손끝에 너의 온도가 닿을 때,The Time Of Fever,2024.0,20240515.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20249972,사이,,2024.0,,단편,기타,한국,드라마,한국,드라마
20249881,옆집유부녀의 가슴애무 터진날,,2023.0,20240531.0,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20249880,연속발기 새엄마의 테크닉,,2023.0,20240531.0,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20240356,불륜에 중독된 변태 유부녀,,2024.0,20240531.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240357,남동생마저 노리는 욕정녀,,2024.0,20240531.0,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20247263,여친엄마의 명품 몸매,,2023.0,20240529.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20240204,동창회의 목적 2024,,2024.0,20240524.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20247824,스와핑 : 남의 여자가 더 맛있다,,2024.0,20240520.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20249996,옆집 부인 상담중,,2023.0,20240517.0,장편,개봉,일본,성인물(에로),일본,성인물(에로)
20184157,제20회 대전독립영화제 본 인 대전,,2018.0,,옴니버스,기타,한국,드라마,한국,드라마
20184155,제20회 대전독립영화제 연대와 유대의 초대 1,,2018.0,,옴니버스,기타,한국,드라마,한국,드라마
20184153,"제20회 대전독립영화제 한국독립영화, 현재 진행형 1",,2018.0,,옴니버스,기타,한국,드라마,한국,드라마
20184152,제20회 대전독립영화제 청소년 본선경쟁 섹션 2,,2018.0,,옴니버스,기타,한국,기타,한국,기타
20184151,제20회 대전독립영화제 청소년 본선경쟁 섹션 1 ,,2018.0,,옴니버스,기타,한국,기타,한국,기타
20184150,제20회 대전독립영화제 본선경쟁 섹션 7,,2018.0,,옴니버스,기타,한국,드라마,한국,드라마
20184149,제20회 대전독립영화제 본선경쟁 섹션 5 ,,2018.0,,옴니버스,기타,한국,기타,한국,기타
20184148,제20회 대전독립영화제 본선경쟁 섹션 4,,2018.0,,옴니버스,기타,한국,기타,한국,기타
20184146,제20회 대전독립영화제 본선경쟁 섹션 2,,2018.0,,옴니버스,기타,한국,기타,한국,기타
20184145,제20회 대전독립영화제 본선경쟁 섹션 1,,2018.0,,옴니버스,기타,한국,드라마,한국,드라마
20212667,화사한 그녀,MISS FORTUNE,2023.0,20231011.0,장편,개봉,한국,코미디,한국,코미디
20227626,화란,Hopeless,2022.0,20231011.0,장편,개봉,한국,드라마,한국,드라마
20210127,화녀,Wannabe,2024.0,20240314.0,장편,개봉,한국,스릴러,한국,스릴러
20231541,혐오의 스타,A Star of Disgust,2021.0,,장편,기타,한국,드라마,한국,드라마
20227679,프리 철수 리,Free Chol Soo Lee,2022.0,20231018.0,장편,개봉,한국,"다큐멘터리,범죄",한국,다큐멘터리
20224495,폭로,Havana,2022.0,20230920.0,장편,개봉,한국,"범죄,스릴러",한국,범죄
20234675,파묘,Exhuma,2024.0,20240222.0,장편,개봉,한국,"미스터리,공포(호러)",한국,미스터리
20225824,치악산,Mount CHIAK,2023.0,20230913.0,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러)
20227410,천박사 퇴마 연구소: 설경의 비밀,Dr. Cheon And The Lost Talisman,2022.0,20230927.0,장편,개봉,한국,"판타지,액션",한국,판타지
20234785,진리에게,Dear Jinri,2023.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20227891,지옥만세,Hail to Hell,2022.0,20230816.0,장편,개봉,한국,"어드벤처,드라마,코미디",한국,어드벤처
20212393,정순,Jeong-sun,2023.0,20240417.0,장편,개봉,한국,드라마,한국,드라마
20211101,절해고도,A Lonely Island in the Distant Sea,2021.0,20230927.0,장편,개봉,한국,드라마,한국,드라마
20236697,장인과 사위,My Old Man,2023.0,20240215.0,장편,개봉,한국,"코미디,드라마",한국,코미디
20224667,잠,Sleep,2022.0,20230906.0,장편,개봉,한국,미스터리,한국,미스터리
20228571,작은정원,Little Garden,2022.0,20230712.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20236181,은하수,Galaxies,2023.0,20240410.0,장편,개봉,한국,드라마,한국,드라마
20231794,우리의 하루,In Our Day,2023.0,20231019.0,장편,개봉,한국,드라마,한국,드라마
20224517,용감한 시민,Brave Citizen,2022.0,20231025.0,장편,개봉,한국,"액션,드라마",한국,액션
20235253,외계+인 2부,Alienoid,2023.0,20240110.0,장편,개봉,한국,기타,한국,기타
20212350,약속,Promise,2023.0,20231101.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20202247,싱글 인 서울,Single in Seoul,2023.0,20231129.0,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스
20233075,신체모음.zip,Body Parts,2022.0,20230830.0,장편,개봉,한국,공포(호러),한국,공포(호러)
20231415,소풍,Picnic,2024.0,20240207.0,장편,개봉,한국,드라마,한국,드라마
20212866,서울의 봄,12.12: THE DAY,2022.0,20231122.0,장편,개봉,한국,드라마,한국,드라마
20232662,삼악도,,2023.0,,장편,후반작업,한국,공포(호러),한국,공포(호러)
20230966,사채소년,Usury Academy,2023.0,20231122.0,장편,개봉,한국,"액션,드라마",한국,액션
20234673,뽀로로 극장판 슈퍼스타 대모험,PORORO POPSTAR ADVENTURE,2023.0,20231213.0,장편,개봉,한국,애니메이션,한국,애니메이션
20247437,브레드이발소: 셀럽 인 베이커리타운,Bread Barbershop : Celeb in Bakery Town ,2024.0,20240301.0,장편,개봉,한국,애니메이션,한국,애니메이션
20228797,범죄도시4,THE ROUNDUP : PUNISHMENT,2024.0,20240424.0,장편,개봉,한국,"액션,범죄",한국,액션
